%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1583534039082346391,3799,1583534039081829786,mocap,0.474718849535,-0.354835404516,1.32618571309,-0.0396486399491,0.0377337360627,0.949997514389,0.307422954848
1583534039215293388,3800,1583534039214205742,mocap,0.473623799167,-0.354296787346,1.31107465349,-0.0387912526475,0.0386165035528,0.949628834322,0.308559688547
1583534039219218422,3801,1583534039218228579,mocap,0.471410297141,-0.354337648335,1.30290575366,-0.0392220806642,0.0346269512074,0.948998527838,0.310908984754
1583534039352372270,3802,1583534039351377010,mocap,0.471189255775,-0.354381945462,1.30280893108,-0.0385009390374,0.0352253192404,0.949016652154,0.310876580834
1583534039448514669,3803,1583534039447510958,mocap,0.468235633166,-0.35545069673,1.30726709663,-0.0377747978865,0.0340129535252,0.948660259474,0.312185675091
1583534039489905470,3804,1583534039489281893,mocap,0.466356784181,-0.356604817227,1.31149527369,-0.0360131989739,0.03959869378,0.94840056524,0.31252417635
1583534039551745071,3805,1583534039550563812,mocap,0.465448278139,-0.357039218557,1.31269655792,-0.0346121457313,0.0392864059686,0.948444634123,0.31258815345
1583534039667099805,3806,1583534039664774895,mocap,0.463859345707,-0.35822099204,1.31411359528,-0.0362462916392,0.0359370151344,0.948305521162,0.31322735484
1583534039774940761,3807,1583534039774051666,mocap,0.461472664784,-0.360427047678,1.31802602905,-0.0350659728042,0.0391822603598,0.948143123014,0.313464106886
1583534039785701903,3808,1583534039784933329,mocap,0.459439848658,-0.362693806729,1.31505841792,-0.034832616757,0.04068191534,0.947963623249,0.313841742876
1583534039850390723,3809,1583534039849389553,mocap,0.459249630962,-0.362797537134,1.3144492625,-0.0349112280014,0.0401410689017,0.948013137969,0.313753073268
1583534039882624322,3810,1583534039881457567,mocap,0.457846869129,-0.364707639891,1.30667810808,-0.0351340131858,0.0406619819464,0.947701296368,0.314602061666
1583534039968919480,3811,1583534039968113899,mocap,0.457732877447,-0.364841344029,1.30581772902,-0.0349845118162,0.0411524420304,0.94762231567,0.314792800573
1583534040033349040,3812,1583534040031764030,mocap,0.456735286066,-0.366168699515,1.30000237608,-0.0352719407274,0.0391727844477,0.947719843371,0.3147196874
1583534040054208249,3813,1583534040053671837,mocap,0.455829468306,-0.367262373012,1.29723722096,-0.0333185857476,0.0415291590483,0.947692852857,0.314711705272
1583534040057714371,3814,1583534040057277918,mocap,0.45565097557,-0.367500892974,1.296886982,-0.0341524683518,0.0392641385076,0.947757980865,0.314716930019
1583534040118206336,3815,1583534040117371798,mocap,0.45553625566,-0.367645553845,1.29675750452,-0.034518029925,0.038246420054,0.94784660778,0.314535411492
1583534040123939141,3816,1583534040122848272,mocap,0.454936593968,-0.368547833744,1.29705160101,-0.0362693953248,0.0360520097268,0.94800432575,0.314121922058
1583534040140885750,3817,1583534040140270233,mocap,0.454842623091,-0.368678544139,1.29721813716,-0.036188433853,0.0362939796002,0.947988909562,0.314149919063
1583534040266008776,3818,1583534040264771461,mocap,0.454491841935,-0.369210832922,1.29813605611,-0.0359469483621,0.0363892580716,0.947827911243,0.314652013291
1583534040344155684,3819,1583534040343284369,mocap,0.453264788183,-0.371386523499,1.30214870754,-0.0327497270671,0.0405937516866,0.947569303264,0.315264996808
1583534040365323471,3820,1583534040364665985,mocap,0.452908274729,-0.372348163243,1.30257052079,-0.0306135526675,0.0435465923238,0.947637775158,0.31487958299
1583534040415757571,3821,1583534040414872885,mocap,0.452770468058,-0.372745128362,1.30264398306,-0.0311330411237,0.0432036220123,0.947634154957,0.314886787836
1583534040423158139,3822,1583534040422535896,mocap,0.452575485043,-0.373585470501,1.30217978498,-0.0327254364091,0.0419039587372,0.947576245765,0.315075169629
1583534040467005317,3823,1583534040466094971,mocap,0.452466880494,-0.374241488339,1.3012820614,-0.0326498742194,0.0410565400964,0.947392694836,0.315745828159
1583534040533635233,3824,1583534040532654285,mocap,0.45246676994,-0.374378512694,1.3011683884,-0.0328161404196,0.0404921740207,0.947345468509,0.315943108909
1583534040558398309,3825,1583534040557480812,mocap,0.452557433188,-0.375380379809,1.30083946849,-0.0343677105402,0.0403307998772,0.947138052159,0.316420285704
1583534040590786120,3826,1583534040590093136,mocap,0.452619226044,-0.375752750754,1.3007910327,-0.0346417644157,0.0405588813427,0.947099706928,0.316476018744
1583534040704952514,3827,1583534040703823328,mocap,0.452713481657,-0.376122253346,1.30114825265,-0.0348402898516,0.0395988459096,0.947021750778,0.316808915847
1583534040722130185,3828,1583534040721634388,mocap,0.453489558825,-0.37791573165,1.30261535137,-0.034515643002,0.0393424281589,0.946292272837,0.319048237896
1583534040807191049,3829,1583534040806030273,mocap,0.453844441674,-0.378369699672,1.30258015166,-0.0348695366599,0.0390801536409,0.946227375569,0.319234413447
1583534040818584816,3830,1583534040817856550,mocap,0.454291442294,-0.379038447601,1.30224461576,-0.035158715825,0.0394074934355,0.945943278007,0.320003482726
1583534041150972015,3831,1583534041150123596,mocap,0.456696412898,-0.382809108906,1.28708809327,-0.0345275052864,0.0402734039457,0.944522817836,0.324133538686
1583534041232319751,3832,1583534041231901169,mocap,0.457685908708,-0.384215855955,1.27522854926,-0.0347046047056,0.0403175362629,0.943953796966,0.325762668021
1583534041238803296,3833,1583534041238346577,mocap,0.458213065445,-0.385410797637,1.26549860848,-0.0356453374915,0.0413718445455,0.943382827419,0.327179799689
1583534041274161572,3834,1583534041273151159,mocap,0.458241219912,-0.38540718239,1.2643105158,-0.0359268032373,0.0414470884204,0.943258065434,0.327499046815
1583534041373524513,3835,1583534041372494459,mocap,0.458414690604,-0.385850448807,1.26117561476,-0.0359539169244,0.0416460368471,0.943103302421,0.327916276563
1583534041383815892,3836,1583534041382604837,mocap,0.458788904526,-0.38653464642,1.25086219016,-0.0351003908429,0.0412848562194,0.942938335055,0.328528262853
1583534041468369105,3837,1583534041467491627,mocap,0.458818269925,-0.38669259637,1.24987739187,-0.035132801689,0.0411855857024,0.942809458707,0.328906914413
1583534041504769852,3838,1583534041503741503,mocap,0.458778540726,-0.387501379768,1.24123163387,-0.033301320291,0.04033438718,0.942268521444,0.330747929356
1583534041525346985,3839,1583534041524664640,mocap,0.458676455527,-0.387862778151,1.23990055403,-0.0332228635861,0.0401258369285,0.942047559336,0.331409949299
1583534041550990769,3840,1583534041549769163,mocap,0.458640688194,-0.387893357681,1.23958976162,-0.0336430426981,0.0394972953994,0.941934273558,0.33176487703
1583534041607274770,3841,1583534041605075121,mocap,0.458536475713,-0.388194260633,1.23875377559,-0.0343449429187,0.0389198761047,0.94156139834,0.332817970212
1583534041642922818,3842,1583534041641964436,mocap,0.458248967489,-0.388537612097,1.23776526303,-0.0349603604244,0.0397311282249,0.941113509492,0.33392300445
1583534041746368663,3843,1583534041745973587,mocap,0.45786906962,-0.389117980696,1.23804212313,-0.0353843806721,0.0403658041518,0.940803221978,0.334675731083
1583534041750805394,3844,1583534041750142813,mocap,0.456988501998,-0.390089958994,1.24057200322,-0.0350967367898,0.039974881531,0.940650451779,0.335181973682
1583534041877570701,3845,1583534041875581026,mocap,0.456842564952,-0.390238717348,1.24124651958,-0.0352577280784,0.040003623203,0.940557152098,0.335423383767
1583534041887858430,3846,1583534041887590647,mocap,0.45486312443,-0.391772202147,1.25660887072,-0.0331842064245,0.0385995292964,0.940484658636,0.336002219713
1583534041977994999,3847,1583534041977178097,mocap,0.454343055345,-0.392101398123,1.26239508791,-0.0334613202181,0.03888358085,0.940442992846,0.336058602623
1583534041996261877,3848,1583534041995518923,mocap,0.452991312973,-0.393108466537,1.27850913191,-0.0329608169204,0.037763316425,0.940479672467,0.336133161347
1583534042048200465,3849,1583534042047563314,mocap,0.452562938165,-0.393753674794,1.28379462689,-0.0333086608727,0.0374954823243,0.940366612298,0.336445027294
1583534042147185773,3850,1583534042145952702,mocap,0.451758926254,-0.394589379106,1.29793169959,-0.0320899347938,0.0391662016711,0.940343617677,0.336437401942
1583534042151222849,3851,1583534042150825977,mocap,0.449979725092,-0.396664776762,1.33037158076,-0.0317715678162,0.0416820204355,0.940165075448,0.336664235641
1583534042167352385,3852,1583534042167044401,mocap,0.449650778421,-0.397106885161,1.33723664887,-0.0314039109859,0.0415836837891,0.940148956061,0.336755893837
1583534042368302187,3853,1583534042367100954,mocap,0.449528169875,-0.397271506713,1.34052958214,-0.0315031799585,0.0413778213405,0.940188937965,0.336660342902
1583534042538927299,3854,1583534042537934780,mocap,0.44750664579,-0.400785956008,1.39467545314,-0.031241564499,0.0440274671354,0.939314064432,0.338784053854
1583534042549536564,3855,1583534042549078703,mocap,0.447031058375,-0.402652721975,1.42103274123,-0.03077066068,0.0416329259703,0.939122348439,0.339660242858
1583534042707447316,3856,1583534042706201315,mocap,0.446892230705,-0.402995812377,1.42288876548,-0.0305174510305,0.0413763374272,0.938990062961,0.340079910528
1583534042752152335,3857,1583534042751363277,mocap,0.446906903699,-0.40454719215,1.42481828126,-0.0313812194892,0.0415715337201,0.938301892844,0.341872175722
1583534042783590299,3858,1583534042782910585,mocap,0.44707467161,-0.405189078032,1.41743647174,-0.0311170160296,0.0422722001088,0.938194829812,0.342104156252
1583534042787118416,3859,1583534042786814451,mocap,0.447113131878,-0.405468916748,1.4137921835,-0.0310985991704,0.0416364425428,0.937954354341,0.342842402505
1583534042853382940,3860,1583534042852473021,mocap,0.447114004873,-0.405636714799,1.41310326854,-0.0311617561906,0.0413080835665,0.937811668107,0.343266459687
1583534042951643244,3861,1583534042950580359,mocap,0.447197019242,-0.406745492038,1.40919070994,-0.0324105015346,0.0392740673162,0.937355849525,0.344631859217
1583534043100500404,3862,1583534043099627733,mocap,0.447217547859,-0.407812035652,1.40583352578,-0.0307656525741,0.0402128991238,0.936737723431,0.346350739667
1583534043184086049,3863,1583534043182881832,mocap,0.446874261489,-0.41029858975,1.41359848595,-0.0311075308624,0.0379382299268,0.935844591159,0.348981250831
1583534043234255087,3864,1583534043233950138,mocap,0.446513097471,-0.41271681314,1.4232599989,-0.0307199962236,0.0396472485339,0.935060866083,0.350921008541
1583534043309679332,3865,1583534043307625055,mocap,0.44638006994,-0.413910595931,1.42887110668,-0.030495259431,0.0410901942929,0.934787699226,0.351501909611
1583534043485183344,3866,1583534043483129025,mocap,0.446179102271,-0.416222752312,1.43973310709,-0.0306048647156,0.0401369298083,0.934670994551,0.351912632719
1583534043534537725,3867,1583534043534145594,mocap,0.445798750675,-0.421513086562,1.45962144898,-0.0324513624699,0.0403293683346,0.933229456195,0.355532323726
1583534043653955571,3868,1583534043652852774,mocap,0.445657583613,-0.423330422448,1.46421211629,-0.0328319393014,0.0385256536721,0.932885583806,0.35659826878
1583534043691729709,3869,1583534043690984488,mocap,0.445211966767,-0.428062871254,1.47368876284,-0.0321452415264,0.0397409864844,0.931668602097,0.359695639823
1583534043934542467,3870,1583534043934056520,mocap,0.445181391977,-0.429634053967,1.47666647502,-0.0314478474438,0.0408883423851,0.931262002696,0.360680272101
1583534043973283424,3871,1583534043972465038,mocap,0.445650569131,-0.440238161078,1.48228629985,-0.0357919768219,0.0320342911237,0.929814645223,0.364880068128
1583534044043139484,3872,1583534044042352915,mocap,0.445751756009,-0.441651808312,1.4802808648,-0.0357892644877,0.0326408089006,0.929503276207,0.36561915385
1583534044070809766,3873,1583534044069833517,mocap,0.445563637725,-0.445726473424,1.47689759917,-0.0343997939051,0.0403110802368,0.928695792099,0.367036505987
1583534044225411026,3874,1583534044224296570,mocap,0.445358000177,-0.448085405935,1.47595523657,-0.0341703007248,0.0399089304939,0.928311133581,0.368073507718
1583534044506094886,3875,1583534044505071878,mocap,0.444724731953,-0.456118841738,1.47455640414,-0.0290873100563,0.0411240169635,0.927996339759,0.369168710777
1583534044570965371,3876,1583534044570366621,mocap,0.444121443512,-0.472318926878,1.47248394001,-0.0322825069655,0.0442981376111,0.925299977177,0.375253870047
